"Long VO2max Intervals 2"
"First its hard, then its submaximal ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Â Your VO2 kinetics stays above 90% during intervals."
Durata Prevista
35 min
TSS (Stress Score) stimato
43

time_ms,target_watts,target_spm,target_force,real_watts,real_force,cord_pos,seat_pos,heart_rate
2910,0.0,0.0,35.00,76.0,1.38,0.000,0.017,114
2920,0.0,0.0,35.00,76.0,1.38,0.000,0.017,114
2930,0.0,0.0,35.00,76.0,1.38,0.000,0.017,114
2940,0.0,0.0,35.00,76.0,1.39,0.000,0.017,114
2950,0.0,0.0,35.00,76.0,1.39,0.000,0.017,114
2960,0.0,0.0,35.00,76.0,1.39,0.000,0.017,114
2970,0.0,0.0,35.00,76.0,1.39,0.000,0.017,114
2980,0.0,0.0,35.00,76.0,1.39,0.000,0.017,114
2990,0.0,0.0,35.00,76.0,1.39,0.000,0.017,114
3000,0.0,0.0,35.00,76.0,1.39,0.000,0.017,114
3010,0.0,0.0,35.00,76.0,1.38,0.000,0.015,114
3020,0.0,0.0,35.00,76.0,1.38,0.000,0.015,114
3030,0.0,0.0,35.00,76.0,1.38,0.000,0.015,114
3040,0.0,0.0,35.00,76.0,1.38,0.000,0.015,114
3050,0.0,0.0,35.00,76.0,1.38,0.000,0.015,114
3060,0.0,0.0,35.00,76.0,1.38,0.000,0.015,114
3070,0.0,0.0,35.00,76.0,1.37,0.000,0.015,114
3080,0.0,0.0,35.00,76.0,1.37,0.000,0.015,114
3090,0.0,0.0,35.00,76.0,1.37,0.000,0.015,114
3100,0.0,0.0,35.00,76.0,1.37,0.000,0.015,114
3110,0.0,0.0,35.00,76.0,1.37,0.000,0.015,114
3120,0.0,0.0,35.00,76.0,1.37,0.000,0.015,114
3130,0.0,0.0,35.00,76.0,1.37,0.000,0.015,114
3140,0.0,0.0,35.00,76.0,1.42,0.000,0.016,114
3150,0.0,0.0,35.00,76.0,1.42,0.000,0.016,114
3160,0.0,0.0,35.00,76.0,1.42,0.000,0.016,114
3170,0.0,0.0,35.00,76.0,1.42,0.000,0.016,114
3180,0.0,0.0,35.00,76.0,1.42,0.000,0.016,114
3190,0.0,0.0,35.00,76.0,1.42,0.000,0.016,114
3200,0.0,0.0,35.00,76.0,1.43,0.000,0.016,114
3210,0.0,0.0,35.00,76.0,1.43,0.000,0.016,114
3220,0.0,0.0,35.00,76.0,1.43,0.000,0.016,114
3230,0.0,0.0,35.00,76.0,1.43,0.000,0.016,114
3240,0.0,0.0,35.00,76.0,1.43,0.000,0.016,114
3250,0.0,0.0,35.00,76.0,1.43,0.000,0.016,114
3260,0.0,0.0,35.00,76.0,1.43,0.000,0.016,114
3270,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3280,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3290,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3300,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3310,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3320,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3330,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3340,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3350,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3360,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3370,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3380,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3390,0.0,0.0,35.00,76.0,1.27,0.000,0.020,114
3400,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3410,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3420,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3430,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3440,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3450,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3460,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3470,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3480,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3490,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3500,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3510,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3520,0.0,0.0,35.00,76.0,1.37,0.000,0.018,114
3530,0.0,0.0,35.00,76.0,1.40,0.000,0.019,114
3540,0.0,0.0,35.00,76.0,1.40,0.000,0.019,114
3550,0.0,0.0,35.00,76.0,1.40,0.000,0.019,114
3560,0.0,0.0,35.00,76.0,1.40,0.000,0.019,114
3570,0.0,0.0,35.00,76.0,1.40,0.000,0.019,114
3580,0.0,0.0,35.00,76.0,1.40,0.000,0.019,114
3590,0.0,0.0,35.00,76.0,1.39,0.000,0.019,114
3600,0.0,0.0,35.00,76.0,1.39,0.000,0.019,114
3610,0.0,0.0,35.00,76.0,1.39,0.000,0.019,114
3620,0.0,0.0,35.00,76.0,1.39,0.000,0.019,114
3630,0.0,0.0,35.00,76.0,1.39,0.000,0.019,114
3640,0.0,0.0,35.00,76.0,1.39,0.000,0.019,114
3650,0.0,0.0,35.00,76.0,1.39,0.000,0.019,114
3660,0.0,0.0,35.00,76.0,1.39,0.000,0.016,114
3670,0.0,0.0,35.00,76.0,1.39,0.000,0.016,114
3680,0.0,0.0,35.00,76.0,1.39,0.000,0.016,114
3690,0.0,0.0,35.00,76.0,1.39,0.000,0.016,114
3700,0.0,0.0,35.00,76.0,1.39,0.000,0.016,114
3710,0.0,0.0,35.00,76.0,1.39,0.000,0.016,114
3720,0.0,0.0,35.00,76.0,1.40,0.000,0.016,114
3730,0.0,0.0,35.00,76.0,1.40,0.000,0.016,114
3740,0.0,0.0,35.00,76.0,1.40,0.000,0.016,114
3750,0.0,0.0,35.00,76.0,1.40,0.000,0.016,114
3760,0.0,0.0,35.00,76.0,1.40,0.000,0.016,114
3770,0.0,0.0,35.00,76.0,1.40,0.000,0.016,114
3780,0.0,0.0,35.00,76.0,1.40,0.000,0.016,114
3790,0.0,0.0,35.00,76.0,1.29,0.000,0.016,114
3800,0.0,0.0,35.00,76.0,1.29,0.000,0.017,114
3810,0.0,0.0,35.00,76.0,1.29,0.000,0.017,114
3820,0.0,0.0,35.00,76.0,1.29,0.000,0.018,114
3830,0.0,0.0,35.00,76.0,1.29,0.000,0.018,114
3840,0.0,0.0,35.00,76.0,1.29,0.000,0.019,114
3850,0.0,0.0,35.00,76.0,1.28,0.000,0.019,114
3860,0.0,0.0,35.00,76.0,1.28,0.000,0.019,114
3870,0.0,0.0,35.00,76.0,1.28,0.000,0.020,114
3880,0.0,0.0,35.00,76.0,1.28,0.000,0.020,114
3890,0.0,0.0,35.00,76.0,1.28,0.000,0.021,114
3900,0.0,0.0,35.00,76.0,1.28,0.000,0.021,114
3910,0.0,0.0,35.00,76.0,1.28,0.000,0.022,114
3920,0.0,0.0,35.00,76.0,1.40,0.000,0.017,114
3930,0.0,0.0,35.00,76.0,1.40,0.000,0.017,114
3940,0.0,0.0,35.00,76.0,1.41,0.000,0.017,114
3950,0.0,0.0,35.00,76.0,1.41,0.000,0.017,114
3960,0.0,0.0,35.00,76.0,1.41,0.000,0.017,114
3970,0.0,0.0,35.00,76.0,1.41,0.000,0.017,114
3980,0.0,0.0,35.00,76.0,1.41,0.000,0.017,114
3990,0.0,0.0,35.00,76.0,1.42,0.000,0.017,114
4000,0.0,0.0,35.00,76.0,1.42,0.000,0.017,114
4010,0.0,0.0,35.00,76.0,1.42,0.000,0.017,114
4020,0.0,0.0,35.00,76.0,1.42,0.000,0.017,114
4030,0.0,0.0,35.00,76.0,1.43,0.000,0.017,114
4040,0.0,0.0,35.00,76.0,1.43,0.000,0.017,114
4050,0.0,0.0,35.00,76.0,1.44,0.000,0.018,114
4060,0.0,0.0,35.00,76.0,1.44,0.000,0.018,114
4070,0.0,0.0,35.00,76.0,1.44,0.000,0.018,114
4080,0.0,0.0,35.00,76.0,1.44,0.000,0.018,114
4090,0.0,0.0,35.00,76.0,1.44,0.000,0.018,114
4100,0.0,0.0,35.00,76.0,1.44,0.000,0.018,114
4110,0.0,0.0,35.00,76.0,1.45,0.000,0.018,114
4120,0.0,0.0,35.00,76.0,1.45,0.000,0.018,114
4130,0.0,0.0,35.00,76.0,1.45,0.000,0.018,114
4140,0.0,0.0,35.00,76.0,1.45,0.000,0.018,114
4150,0.0,0.0,35.00,76.0,1.45,0.000,0.018,114
4160,0.0,0.0,35.00,76.0,1.45,0.000,0.018,114
