"Aerobic Capacity 4"
"Train your aerobic metabolism."
Durata Prevista
44 min
TSS (Stress Score) stimato
32

time_ms,target_watts,target_spm,target_force,real_watts,real_force,cord_pos,seat_pos,heart_rate
810,140.0,20.0,35.00,0.0,0.98,0.000,0.028,81
820,140.0,20.0,35.00,0.0,0.98,0.000,0.028,81
830,140.0,20.0,35.00,0.0,0.98,0.000,0.028,81
840,140.0,20.0,35.00,0.0,0.98,0.000,0.028,81
850,140.0,20.0,35.00,0.0,0.98,0.000,0.028,81
860,140.0,20.0,35.00,0.0,0.97,0.000,0.028,81
870,140.0,20.0,35.00,0.0,0.97,0.000,0.028,81
880,140.0,20.0,35.00,0.0,0.97,0.000,0.028,81
890,140.0,20.0,35.00,0.0,0.97,0.000,0.028,81
900,140.0,20.0,35.00,0.0,0.97,0.000,0.028,81
910,140.0,20.0,35.00,0.0,0.97,0.000,0.028,81
920,140.0,20.0,35.00,0.0,0.97,0.000,0.028,81
930,140.0,20.0,35.00,0.0,0.96,0.000,0.031,81
940,140.0,20.0,35.00,0.0,0.96,0.000,0.031,81
950,140.0,20.0,35.00,0.0,0.96,0.000,0.031,81
960,140.0,20.0,35.00,0.0,0.96,0.000,0.031,81
970,140.0,20.0,35.00,0.0,0.96,0.000,0.031,81
980,140.0,20.0,35.00,0.0,0.96,0.000,0.031,81
990,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1000,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1010,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1020,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1030,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1040,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1050,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1060,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1070,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1080,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1090,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1100,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1110,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1120,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1130,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1140,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1150,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1160,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1170,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1180,140.0,20.0,35.00,0.0,0.96,0.000,0.030,81
1190,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1200,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1210,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1220,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1230,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1240,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1250,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1260,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1270,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1280,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1290,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1300,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1310,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1320,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1330,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1340,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1350,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1360,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1370,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1380,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1390,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1400,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1410,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1420,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1430,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1440,140.0,20.0,35.00,0.0,0.97,0.000,0.029,81
1450,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1460,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1470,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1480,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1490,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1500,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1510,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1520,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1530,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1540,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1550,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1560,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1570,140.0,20.0,35.00,0.0,0.98,0.000,0.030,81
1580,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1590,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1600,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1610,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1620,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1630,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1640,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1650,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1660,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1670,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1680,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1690,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1700,140.0,20.0,35.00,0.0,0.98,0.000,0.024,81
1710,140.0,20.0,35.00,0.0,0.97,0.000,0.033,81
1720,140.0,20.0,35.00,0.0,0.97,0.000,0.033,81
1730,140.0,20.0,35.00,0.0,0.97,0.000,0.033,81
1740,140.0,20.0,35.00,0.0,0.98,0.000,0.033,81
1750,140.0,20.0,35.00,0.0,0.98,0.000,0.033,81
1760,140.0,20.0,35.00,0.0,0.98,0.000,0.033,81
1770,140.0,20.0,35.00,0.0,0.98,0.000,0.033,81
1780,140.0,20.0,35.00,0.0,0.98,0.000,0.033,81
1790,140.0,20.0,35.00,0.0,0.98,0.000,0.033,81
1800,140.0,20.0,35.00,0.0,0.98,0.000,0.033,81
1810,140.0,20.0,35.00,0.0,0.99,0.000,0.033,81
1820,140.0,20.0,35.00,0.0,0.99,0.000,0.033,81
1830,140.0,20.0,35.00,0.0,0.99,0.000,0.033,81
1840,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1850,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1860,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1870,140.0,20.0,35.00,0.0,0.97,0.000,0.030,81
1880,140.0,20.0,35.00,0.0,0.97,0.000,0.031,81
1890,140.0,20.0,35.00,0.0,0.97,0.000,0.031,81
1900,140.0,20.0,35.00,0.0,0.97,0.000,0.031,81
1910,140.0,20.0,35.00,0.0,0.98,0.000,0.031,81
1920,140.0,20.0,35.00,0.0,0.98,0.000,0.031,81
1930,140.0,20.0,35.00,0.0,0.98,0.000,0.031,81
1940,140.0,20.0,35.00,0.0,0.98,0.000,0.032,81
1950,140.0,20.0,35.00,0.0,0.98,0.000,0.032,81
1960,140.0,20.0,35.00,0.0,0.98,0.000,0.032,81
1970,140.0,20.0,35.00,0.0,0.97,0.000,0.031,81
1980,140.0,20.0,35.00,0.0,0.97,0.000,0.031,81
1990,140.0,20.0,35.00,0.0,0.97,0.000,0.031,81
2000,140.0,20.0,35.00,0.0,0.97,0.000,0.031,81
2010,140.0,20.0,35.00,0.0,0.97,0.000,0.031,81
2020,140.0,20.0,35.00,0.0,0.97,0.000,0.031,81
2030,140.0,20.0,35.00,0.0,0.97,0.000,0.031,80
2040,140.0,20.0,35.00,0.0,0.97,0.000,0.031,80
2050,140.0,20.0,35.00,0.0,0.97,0.000,0.031,80
2060,140.0,20.0,35.00,0.0,0.97,0.000,0.031,80
2070,140.0,20.0,35.00,0.0,0.97,0.000,0.031,80
2080,140.0,20.0,35.00,0.0,0.97,0.000,0.031,80
2090,140.0,20.0,35.00,0.0,0.99,0.000,0.029,80
2100,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2110,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2120,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2130,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2140,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2150,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2160,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2170,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2180,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2190,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2200,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2210,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2220,140.0,20.0,35.00,0.0,0.98,0.000,0.029,80
2230,140.0,20.0,35.00,0.0,0.99,0.000,0.026,80
2240,140.0,20.0,35.00,0.0,0.99,0.000,0.026,80
2250,140.0,20.0,35.00,0.0,0.99,0.000,0.026,80
2260,140.0,20.0,35.00,0.0,0.99,0.000,0.026,80
2270,140.0,20.0,35.00,0.0,0.99,0.000,0.026,80
2280,140.0,20.0,35.00,0.0,0.99,0.000,0.026,80
2290,140.0,20.0,35.00,0.0,0.98,0.000,0.026,80
2300,140.0,20.0,35.00,0.0,0.98,0.000,0.026,80
2310,140.0,20.0,35.00,0.0,0.98,0.000,0.026,80
2320,140.0,20.0,35.00,0.0,0.98,0.000,0.026,80
2330,140.0,20.0,35.00,0.0,0.98,0.000,0.026,80
2340,140.0,20.0,35.00,0.0,0.98,0.000,0.026,80
2350,140.0,20.0,35.00,0.0,0.98,0.000,0.026,80
2360,140.0,20.0,35.00,0.0,0.59,0.000,0.032,80
2370,140.0,20.0,35.00,0.0,0.60,0.000,0.032,80
2380,140.0,20.0,35.00,0.0,0.62,0.000,0.032,80
2390,140.0,20.0,35.00,0.0,0.63,0.000,0.032,80
2400,140.0,20.0,35.00,0.0,0.65,0.000,0.032,80
2410,140.0,20.0,35.00,0.0,0.66,0.000,0.032,80
2420,140.0,20.0,35.00,0.0,0.68,0.000,0.032,80
2430,140.0,20.0,35.00,0.0,0.69,0.000,0.032,80
2440,140.0,20.0,35.00,0.0,0.71,0.000,0.032,80
2450,140.0,20.0,35.00,0.0,0.72,0.000,0.032,80
2460,140.0,20.0,35.00,0.0,0.74,0.000,0.032,80
2470,140.0,20.0,35.00,0.0,0.75,0.000,0.032,80
2480,140.0,20.0,35.00,0.0,0.77,0.000,0.032,80
2490,140.0,20.0,35.00,0.0,3.95,0.001,0.032,80
2500,140.0,20.0,35.00,0.0,3.96,0.001,0.032,80
2510,140.0,20.0,35.00,0.0,3.98,0.001,0.032,80
2520,140.0,20.0,35.00,0.0,4.00,0.001,0.032,80
2530,140.0,20.0,35.00,0.0,4.01,0.001,0.032,80
2540,140.0,20.0,35.00,0.0,4.03,0.001,0.032,80
2550,140.0,20.0,35.00,0.0,4.05,0.001,0.032,80
2560,140.0,20.0,35.00,0.0,4.06,0.001,0.032,80
2570,140.0,20.0,35.00,0.0,4.08,0.001,0.032,80
2580,140.0,20.0,35.00,0.0,4.10,0.001,0.032,80
2590,140.0,20.0,35.00,0.0,4.11,0.001,0.032,80
2600,140.0,20.0,35.00,0.0,4.13,0.001,0.032,80
2610,140.0,20.0,35.00,0.0,4.15,0.001,0.032,80
2620,140.0,20.0,35.00,0.0,6.03,0.003,0.030,80
2630,140.0,20.0,35.00,0.0,6.09,0.003,0.030,80
2640,140.0,20.0,35.00,0.0,6.15,0.003,0.030,80
2650,140.0,20.0,35.00,0.0,6.21,0.003,0.030,80
2660,140.0,20.0,35.00,0.0,6.27,0.003,0.030,80
2670,140.0,20.0,35.00,0.0,6.33,0.003,0.030,80
2680,140.0,20.0,35.00,0.0,6.39,0.003,0.030,80
2690,140.0,20.0,35.00,0.0,6.45,0.003,0.030,80
2700,140.0,20.0,35.00,0.0,6.51,0.003,0.030,80
2710,140.0,20.0,35.00,0.0,6.57,0.003,0.030,80
2720,140.0,20.0,35.00,0.0,6.63,0.003,0.030,80
2730,140.0,20.0,35.00,0.0,6.69,0.003,0.030,80
2740,140.0,20.0,35.00,0.0,6.75,0.003,0.030,80
2750,140.0,20.0,35.00,0.0,14.82,0.007,0.031,80
2760,140.0,20.0,35.00,0.0,14.90,0.007,0.031,80
2770,140.0,20.0,35.00,0.0,14.99,0.007,0.031,80
2780,140.0,20.0,35.00,0.0,15.07,0.007,0.031,80
2790,140.0,20.0,35.00,0.0,15.16,0.007,0.031,80
2800,140.0,20.0,35.00,0.0,15.24,0.007,0.031,80
2810,140.0,20.0,35.00,0.0,15.32,0.007,0.031,80
2820,140.0,20.0,35.00,0.0,15.41,0.007,0.031,80
2830,140.0,20.0,35.00,0.0,15.49,0.007,0.031,80
2840,140.0,20.0,35.00,0.0,15.57,0.007,0.031,80
2850,140.0,20.0,35.00,0.0,15.66,0.007,0.031,80
2860,140.0,20.0,35.00,0.0,15.74,0.007,0.031,80
2870,140.0,20.0,35.00,0.0,15.83,0.007,0.031,80
2880,140.0,20.0,35.00,0.0,28.52,0.016,0.030,80
2890,140.0,20.0,35.00,0.0,28.57,0.016,0.030,80
2900,140.0,20.0,35.00,0.0,28.62,0.016,0.030,80
2910,140.0,20.0,35.00,0.0,28.68,0.016,0.030,80
2920,140.0,20.0,35.00,0.0,28.73,0.016,0.030,80
2930,140.0,20.0,35.00,0.0,28.78,0.016,0.030,80
2940,140.0,20.0,35.00,0.0,28.83,0.016,0.030,80
2950,140.0,20.0,35.00,0.0,28.88,0.016,0.030,80
2960,140.0,20.0,35.00,0.0,28.93,0.016,0.030,80
2970,140.0,20.0,35.00,0.0,28.99,0.016,0.030,80
2980,140.0,20.0,35.00,0.0,29.04,0.016,0.030,80
2990,140.0,20.0,35.00,0.0,29.09,0.017,0.030,80
3000,140.0,20.0,35.00,0.0,29.14,0.017,0.030,80
3010,140.0,20.0,35.00,0.0,37.65,0.033,0.031,80
3020,140.0,20.0,35.00,0.0,37.69,0.033,0.031,80
3030,140.0,20.0,35.00,0.0,37.72,0.033,0.031,80
3040,140.0,20.0,35.00,0.0,37.75,0.034,0.031,80
3050,140.0,20.0,35.00,0.0,37.79,0.034,0.031,80
3060,140.0,20.0,35.00,0.0,37.82,0.034,0.031,80
3070,140.0,20.0,35.00,0.0,37.86,0.034,0.031,81
3080,140.0,20.0,35.00,0.0,37.89,0.034,0.031,81
3090,140.0,20.0,35.00,0.0,37.93,0.034,0.031,81
3100,140.0,20.0,35.00,0.0,37.96,0.034,0.031,81
3110,140.0,20.0,35.00,0.0,38.00,0.035,0.031,81
3120,140.0,20.0,35.00,0.0,38.03,0.035,0.031,81
3130,140.0,20.0,35.00,0.0,38.07,0.035,0.031,81
3140,140.0,20.0,35.00,0.0,40.25,0.063,0.028,81
3150,140.0,20.0,35.00,0.0,40.21,0.063,0.028,81
3160,140.0,20.0,35.00,0.0,40.17,0.063,0.028,81
3170,140.0,20.0,35.00,0.0,40.13,0.063,0.028,81
3180,140.0,20.0,35.00,0.0,40.09,0.063,0.028,81
3190,140.0,20.0,35.00,0.0,40.05,0.064,0.028,81
3200,140.0,20.0,35.00,0.0,40.01,0.064,0.028,81
3210,140.0,20.0,35.00,0.0,39.97,0.064,0.028,81
3220,140.0,20.0,35.00,0.0,39.94,0.064,0.028,81
3230,140.0,20.0,35.00,0.0,39.90,0.064,0.028,81
3240,140.0,20.0,35.00,0.0,39.86,0.065,0.028,81
3250,140.0,20.0,35.00,0.0,39.82,0.065,0.028,81
3260,140.0,20.0,35.00,0.0,39.78,0.065,0.028,81
3270,140.0,20.0,35.00,0.0,40.83,0.104,0.028,81
3280,140.0,20.0,35.00,0.0,40.83,0.104,0.028,81
3290,140.0,20.0,35.00,0.0,40.83,0.105,0.028,81
3300,140.0,20.0,35.00,0.0,40.83,0.105,0.028,81
3310,140.0,20.0,35.00,0.0,40.83,0.105,0.028,81
3320,140.0,20.0,35.00,0.0,40.83,0.106,0.028,81
3330,140.0,20.0,35.00,0.0,40.82,0.106,0.028,81
3340,140.0,20.0,35.00,0.0,40.82,0.106,0.028,81
3350,140.0,20.0,35.00,0.0,40.82,0.106,0.028,81
3360,140.0,20.0,35.00,0.0,40.82,0.107,0.028,81
3370,140.0,20.0,35.00,0.0,40.82,0.107,0.028,81
3380,140.0,20.0,35.00,0.0,40.82,0.107,0.028,81
3390,140.0,20.0,35.00,0.0,40.82,0.107,0.028,81
3400,140.0,20.0,35.00,0.0,43.13,0.158,0.032,81
3410,140.0,20.0,35.00,0.0,43.16,0.158,0.032,81
3420,140.0,20.0,35.00,0.0,43.19,0.159,0.032,81
3430,140.0,20.0,35.00,0.0,43.22,0.159,0.032,81
3440,140.0,20.0,35.00,0.0,43.26,0.159,0.032,81
3450,140.0,20.0,35.00,0.0,43.29,0.160,0.032,81
3460,140.0,20.0,35.00,0.0,43.32,0.160,0.032,81
3470,140.0,20.0,35.00,0.0,43.35,0.160,0.032,81
3480,140.0,20.0,35.00,0.0,43.38,0.161,0.032,81
3490,140.0,20.0,35.00,0.0,43.41,0.161,0.032,81
3500,140.0,20.0,35.00,0.0,43.45,0.161,0.032,81
3510,140.0,20.0,35.00,0.0,43.48,0.162,0.032,81
3520,140.0,20.0,35.00,0.0,43.51,0.162,0.032,81
3530,140.0,20.0,35.00,0.0,41.83,0.225,0.030,81
3540,140.0,20.0,35.00,0.0,41.81,0.225,0.030,81
3550,140.0,20.0,35.00,0.0,41.80,0.226,0.030,81
3560,140.0,20.0,35.00,0.0,41.78,0.226,0.030,81
3570,140.0,20.0,35.00,0.0,41.77,0.226,0.030,81
3580,140.0,20.0,35.00,0.0,41.75,0.227,0.030,81
3590,140.0,20.0,35.00,0.0,41.74,0.227,0.030,81
3600,140.0,20.0,35.00,0.0,41.72,0.228,0.030,81
3610,140.0,20.0,35.00,0.0,41.71,0.228,0.030,81
3620,140.0,20.0,35.00,0.0,41.69,0.228,0.030,81
3630,140.0,20.0,35.00,0.0,41.67,0.229,0.030,81
3640,140.0,20.0,35.00,0.0,41.66,0.229,0.030,81
3650,140.0,20.0,35.00,0.0,41.64,0.230,0.030,81
3660,140.0,20.0,35.00,0.0,35.78,0.303,0.030,81
3670,140.0,20.0,35.00,0.0,35.76,0.304,0.030,81
3680,140.0,20.0,35.00,0.0,35.73,0.304,0.030,81
3690,140.0,20.0,35.00,0.0,35.71,0.305,0.030,81
3700,140.0,20.0,35.00,0.0,35.68,0.305,0.030,81
3710,140.0,20.0,35.00,0.0,35.65,0.306,0.030,81
3720,140.0,20.0,35.00,0.0,35.63,0.306,0.030,81
3730,140.0,20.0,35.00,0.0,35.60,0.307,0.030,81
3740,140.0,20.0,35.00,0.0,35.57,0.307,0.030,81
3750,140.0,20.0,35.00,0.0,35.55,0.308,0.030,81
3760,140.0,20.0,35.00,0.0,35.52,0.308,0.030,81
3770,140.0,20.0,35.00,0.0,35.49,0.309,0.030,81
3780,140.0,20.0,35.00,0.0,35.47,0.309,0.030,81
3790,140.0,20.0,35.00,0.0,28.77,0.392,0.027,81
3800,140.0,20.0,35.00,0.0,28.73,0.392,0.027,81
3810,140.0,20.0,35.00,0.0,28.69,0.393,0.027,81
3820,140.0,20.0,35.00,0.0,28.65,0.394,0.027,81
3830,140.0,20.0,35.00,0.0,28.61,0.394,0.027,81
3840,140.0,20.0,35.00,0.0,28.57,0.395,0.027,81
3850,140.0,20.0,35.00,0.0,28.54,0.395,0.027,81
3860,140.0,20.0,35.00,0.0,28.50,0.396,0.027,81
3870,140.0,20.0,35.00,0.0,28.46,0.396,0.027,81
3880,140.0,20.0,35.00,0.0,28.42,0.397,0.027,81
3890,140.0,20.0,35.00,0.0,28.38,0.397,0.027,81
3900,140.0,20.0,35.00,0.0,28.34,0.398,0.027,81
3910,140.0,20.0,35.00,0.0,28.31,0.398,0.027,81
3920,140.0,20.0,35.00,0.0,23.44,0.488,0.030,81
3930,140.0,20.0,35.00,0.0,23.40,0.488,0.030,81
3940,140.0,20.0,35.00,0.0,23.36,0.489,0.030,81
3950,140.0,20.0,35.00,0.0,23.32,0.489,0.030,81
3960,140.0,20.0,35.00,0.0,23.28,0.490,0.030,81
3970,140.0,20.0,35.00,0.0,23.23,0.491,0.030,81
3980,140.0,20.0,35.00,0.0,23.19,0.491,0.030,81
3990,140.0,20.0,35.00,0.0,23.15,0.492,0.030,81
4000,140.0,20.0,35.00,0.0,23.11,0.492,0.030,81
4010,140.0,20.0,35.00,0.0,23.07,0.493,0.030,81
4020,140.0,20.0,35.00,0.0,23.03,0.494,0.030,81
4030,140.0,20.0,35.00,0.0,22.99,0.494,0.030,81
4040,140.0,20.0,35.00,0.0,22.95,0.495,0.030,81
4050,140.0,20.0,35.00,0.0,19.40,0.589,0.028,81
4060,140.0,20.0,35.00,0.0,19.38,0.590,0.028,81
4070,140.0,20.0,35.00,0.0,19.35,0.591,0.028,81
4080,140.0,20.0,35.00,0.0,19.33,0.591,0.028,81
4090,140.0,20.0,35.00,0.0,19.30,0.592,0.028,81
4100,140.0,20.0,35.00,0.0,19.27,0.592,0.028,81
4110,140.0,20.0,35.00,0.0,19.25,0.593,0.028,81
4120,140.0,20.0,35.00,0.0,19.22,0.594,0.028,81
4130,140.0,20.0,35.00,0.0,19.19,0.594,0.028,81
4140,140.0,20.0,35.00,0.0,19.17,0.595,0.028,81
4150,140.0,20.0,35.00,0.0,19.14,0.595,0.028,81
4160,140.0,20.0,35.00,0.0,19.12,0.596,0.028,81
4170,140.0,20.0,35.00,0.0,19.09,0.597,0.028,81
4180,140.0,20.0,35.00,0.0,14.86,0.695,0.030,81
4190,140.0,20.0,35.00,0.0,14.78,0.695,0.030,81
4200,140.0,20.0,35.00,0.0,14.70,0.696,0.030,81
